Date,AM12,AM1,AM2,AM3,AM4,AM5,AM6,AM7,AM8,AM9,AM10,AM11,PM12,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11
12/21/13,8166.5,7603.9,7266.2,7067.1,6972.8,7009.7,7169.3,7503.3,7919.1,8272.5,8494.1,8549.1,8496.6,8396.8,8276.1,8186,8161.3,8446.4,9052.4,9138.9,9009,8871.6,8629.7,8228.8
12/22/13,7684.5,7189.6,6845.2,6640,6493.9,6482.8,6574.8,6790.8,7111.6,7459.1,7770.7,7909.1,7989.4,8015.2,8006.2,7983.9,8004.3,8314.2,8937.9,9093.7,9013.9,8901,8634.9,8196.7
12/23/13,7652.8,7165.9,6864.3,6722.8,6691.1,6842.7,7243.7,7918.5,8573.7,8936.1,9195.6,9371.5,9409.9,9360,9316.6,9261.2,9248.4,9488.5,10058.3,10204.8,10137.3,10017.8,9783.3,9371.4
12/24/13,8785.2,8289.9,7977.7,7848.1,7841.5,8022,8397.3,8971.2,9497.5,9783.6,9910.9,9910.8,9787.3,9621.4,9468.8,9386,9372.3,9672.6,10365.7,10400.5,10257.6,10212,10147,9963.4
12/25/13,9633.9,9284.7,9019.2,8887.7,8864.5,8945.3,9147.1,9465,9755,9901.2,9866.8,9718.1,9522.7,9275.8,9017.7,8839.6,8795.8,9028.4,9632,9772.4,9801.3,9811.8,9701.4,9422.5
12/26/13,9016.8,8688.2,8504.2,8433.1,8473.1,8633.5,9012.2,9572.4,10096.2,10319.9,10443.9,10424.5,10256,10022,9791.4,9585.6,9520.8,9790.6,10624.2,10876.7,10807.9,10687.1,10403.7,9948.4
12/27/13,9408.7,8957.5,8723.3,8623,8622,8778.3,9201.5,9802.8,10293.9,10395.1,10268.9,10081.1,9831.2,9573.4,9344.2,9159,9102.8,9324.7,10086.7,10323,10269.5,10169.5,9955.1,9560.4
12/28/13,9058.5,8628.8,8387.3,8273.6,8251,8321.5,8524.9,8819.1,9130.5,9270,9264.6,9102.1,8843,8553.1,8302.4,8108.4,8079.3,8347.7,9129.1,9350.3,9309.6,9206.8,8979.4,8599.9
12/29/13,8125.3,7714.4,7443.6,7267.4,7191.9,7207,7348.2,7551.6,7859.1,8156.1,8453.3,8684.9,8838.3,8933.4,8883.9,8787.5,8756.3,8973.8,9532.9,9700.4,9591.9,9464.5,9185.3,8823
12/30/13,8355.7,7990.7,7774,7696.4,7736.2,7918.6,8355.8,8997.1,9574.4,9823,9961.6,10079.9,10086.4,10071,10021.1,9968.5,9988.9,10250.5,10943.2,11089.7,10982.2,10811.5,10490.7,9977
12/31/13,9383.8,8931.8,8666.7,8544.1,8536.4,8674.4,9080.3,9662.3,10157,10327,10377.2,10377.6,10290.5,10124.6,10012.5,9873.2,9820.1,10051.7,10840.1,10973.3,10702.1,10400.9,10067.5,9749.6
1/1/14,9444,9138.6,8922,8766,8705.6,8736.5,8862.8,9057.2,9188.8,9249.6,9301.1,9323.1,9273.2,9156.7,9012.1,8895.8,8901.5,9198,9957.7,10229.6,10188,10072,9794.7,9358
1/2/14,8871.5,8536.3,8356.9,8293.9,8341.8,8564.5,9086.6,9945.1,10573.1,10714.3,10793,10887.2,10887.8,10860,10873.7,10863.2,10916,11199.5,11799.7,11998,11908.2,11700.3,11325.7,10831.6
1/3/14,10340.8,9947.7,9778.1,9773.3,9868.3,10157.9,10681.5,11385,11946.8,12135.3,12153,12073.1,11936.5,11764.7,11611.9,11447.5,11370.3,11634.6,12455.7,12728.7,12638.3,12516.8,12211.6,11779.4
1/4/14,11293.9,10908.4,10692.1,10581.8,10567.6,10616.2,10794.7,11084.1,11365.3,11475.5,11302.2,11059.3,10779.5,10439.8,10137.5,9913.2,9826.9,10093.2,10862.8,11146.1,11062,10937.1,10699.2,10284
1/5/14,9812.2,9355.6,9083,8914.1,8821.1,8813.2,8914.9,9125.2,9388,9602.6,9781,9842.4,9818.3,9812.9,9754.7,9703.2,9716.2,10001.6,10589.3,10708.7,10539.8,10320.6,9892,9407.7
1/6/14,8919.1,8549.7,8351.1,8263.1,8327.7,8536.9,9088.4,9931.8,10567.9,10723.7,10889.6,11073.5,11197.4,11267.6,11260.9,11226.3,11312.4,11713.9,12578.6,13051.8,13104.7,13042.9,12881.9,12560.4
1/7/14,12179.6,11991.6,11915,11923.2,12008.6,12230.3,12687,13355.9,13794.9,13746.1,13654.8,13559.6,13434.1,13257.2,13055.3,12877.7,12803.4,13038.9,13754.9,14046.8,14008.5,13798.5,13379,12731.8
1/8/14,12148.2,11766.9,11584.9,11519.4,11511.6,11703.4,12149.3,12858.2,13323.9,13212,12856.8,12517.8,12213.5,11917.1,11704.1,11511.7,11464.6,11719,12373.4,12608.1,12543.6,12370,11942.2,11293.4
1/9/14,10661.4,10222.8,9986.3,9848.3,9851.9,10046,10552.3,11458.8,11977.5,11833.6,11546,11288.8,10979.1,10718.4,10563.7,10476.5,10483,10760,11459.1,11720.9,11670.9,11514.8,11115.9,10478.3
1/10/14,9849,9380.6,9109.3,8996.1,8949.3,9087,9543.6,10374.3,10924.3,10980.8,10971.1,10937.3,10810.8,10680.8,10553.2,10394.8,10359.6,10495.1,10936.8,10943.4,10697.9,10441.8,10069.7,9540.2
1/11/14,8961.2,8437.1,8132.4,7918.4,7822.7,7822.1,7968.3,8245.4,8603.3,8912.5,9170.2,9360.8,9351.9,9245.2,9113,8983.5,8930.7,9101.5,9501.3,9598.3,9453.3,9310.7,9019.3,8645.3
1/12/14,8220.2,7830.2,7592.2,7457.4,7449.5,7519.5,7677.2,7923.9,8311.1,8601.4,8822,8908.4,8899.3,8874.9,8730.7,8607.7,8555.5,8792.5,9491,9930.3,9943,9884.7,9594.4,9167.9
1/13/14,8748.3,8409.1,8257.8,8215,8285.4,8522.9,9146.4,10114.7,10668.9,10560.5,10265.1,10040.7,9821.8,9638.1,9516.6,9399.8,9369.6,9588.7,10182.1,10374,10266,10032.9,9634,9031.2
1/14/14,8386.1,7927.7,7678.9,7564.7,7553.2,7727.7,8278,9189.2,9796.6,9819.2,9805.2,9860.6,9823.6,9767.1,9701.9,9605.6,9567.6,9733.8,10267.5,10545.7,10493.1,10352.8,10008.1,9486.8
1/15/14,8915.2,8516.3,8306.2,8260.7,8281.1,8509.2,9090.9,10046.6,10635,10633.4,10483.4,10346.8,10189.9,10064.7,9970.5,9905.6,9942.5,10160.8,10736.5,11045.5,10982.8,10807.5,10462.7,9894.9
1/16/14,9321.5,8937.9,8756.4,8688.5,8735.1,8938.9,9512.2,10501,11111.8,11127.1,11026.5,10923.4,10790.4,10595.4,10444.4,10314.3,10276.2,10469.9,11088.5,11417.5,11356.7,11217.5,10849.5,10280.1
1/17/14,9689.2,9281.6,9062.8,8965.6,8990.6,9166.7,9708.7,10614.5,11150.6,11073.9,10806.2,10597.5,10369.9,10176,10053.5,9968.8,9950.5,10151,10734,10952.3,10858.9,10707.7,10433.5,10014.7
1/18/14,9523.1,9109.8,8902.8,8809.9,8817.6,8906.6,9157.5,9566.2,10005.3,10326.5,10566.1,10589.8,10476.8,10291.6,10098.6,9961.2,9961.5,10186.4,10828.3,11162.9,11107,10967.2,10699.9,10326.1
1/19/14,9885.7,9497.2,9228.4,9092.3,9027.1,9048.3,9195.3,9437.8,9722.2,9937.1,10003.3,9895.3,9749.6,9597.4,9388.4,9223,9132.3,9300.9,9915.9,10413.2,10367.2,10217.8,9909.3,9535.4
1/20/14,9090.3,8741.5,8528.5,8448.1,8437.9,8595.8,9004.6,9624.5,10149.1,10383,10418,10376.4,10234,10047.7,9889.1,9782.3,9714.4,9875.6,10465.4,10842.4,10789.2,10661.2,10307.1,9808
1/21/14,9288.3,8909.6,8754.9,8743.3,8817.5,9066.9,9659.9,10528.1,11139.5,11298.4,11438.3,11544.8,11610.5,11600.6,11595.1,11564.8,11595.7,11816.2,12472.7,12850.3,12778.8,12612.6,12291.9,11826.2
1/22/14,11394.5,11074.9,10996.8,11014.7,11138.2,11401.8,11896.7,12642.5,13223.4,13321.2,13177.9,13021.7,12809.1,12593.7,12382.4,12231.9,12194.8,12425.9,13107.6,13491.9,13446.4,13282.1,12894.3,12276.1
1/23/14,11720.2,11334,11147.6,11084,11116.2,11340.9,11875,12726.8,13245.2,13206.2,12948.8,12695.3,12444,12217.7,12075,12015.2,12003.1,12197,12850.3,13373.9,13429,13337,13066.6,12540.8
1/24/14,12032.7,11739.2,11617.1,11613.3,11676,11900.3,12407.6,13191.8,13697,13631.5,13423.7,13150.2,12803,12486.5,12252,12060.4,12009.6,12212,12817.4,13168.5,13082.1,12916.2,12579.9,12060.5
1/25/14,11519.4,11072.7,10799.5,10653.9,10570.2,10581.9,10720,11000.3,11316.2,11518,11751.4,11801.9,11714.5,11505.2,11271.7,11062.8,10928.1,10998.2,11453,11825.8,11726.1,11546.2,11286.5,10900.6
1/26/14,10492.6,10147.8,9986.1,9951.8,9963.7,10074.1,10264.9,10592.8,10890,11037.7,11008.8,10903.1,10763.2,10689.3,10612.1,10519.9,10387.9,10486,11026.2,11399.8,11322.2,11122.9,10730.9,10262.8
1/27/14,9805.7,9435.8,9246.9,9189.3,9240.7,9453.6,9994.8,10901.5,11446.6,11443.5,11364,11264.5,11133.6,11018.2,10980,10941.2,11007.1,11318.1,11999.5,12547,12636.7,12568.4,12286,11816.6
1/28/14,11352.8,11057.5,10956.5,10994.7,11090.7,11365.4,11932.9,12771.7,13274.9,13313,13254.9,13136.8,12921.7,12737.7,12639.3,12574.8,12581,12787.3,13319.2,13732.7,13698.8,13511.3,13115.6,12581.9
1/29/14,12074.4,11759.4,11632,11592.3,11632.9,11834.4,12314.1,13062.7,13581,13600.7,13322.4,12982.6,12661.5,12363.2,12101.2,11870.3,11758.5,11948,12597.3,13187.9,13233.2,13113.1,12768.1,12221.4
1/30/14,11763.2,11472.8,11373,11396.6,11489.1,11740.4,12311.2,13171.2,13621,13421,12869.8,12376.3,11977.3,11622.9,11374.5,11177.7,11101.2,11293.3,11884.6,12405.8,12415.1,12277,11906.4,11288.3
1/31/14,10672.9,10211.7,9978.6,9890.6,9850,10002.3,10483.3,11306.1,11772.8,11654.9,11411.8,11156.9,10835.9,10583.2,10356.9,10164,10057.7,10148.8,10613.5,10995.9,10903.7,10761.4,10491.7,10066.8
2/1/14,9567.5,9177.3,8948.1,8837.6,8809,8866.9,9082,9451.3,9798.5,9984.1,9948.3,9793.5,9568.2,9314.6,9050.5,8838.6,8778.1,8896,9368.7,9808.7,9775.8,9627.1,9386.1,9015.7
2/2/14,8586.5,8212.3,8001,7887.4,7869.2,7917.9,8110.9,8408.7,8714.3,8948.2,9061.7,9037.4,9002,8958.9,8920.8,8888.7,8906,9103.1,9592.8,9822.8,9632.4,9524.3,9330,9072.4
2/3/14,8634.2,8294.4,8147.3,8102,8188.5,8441.1,9021.8,9902.3,10541.6,10717.1,10818.6,10859.4,10847.4,10790.7,10668.2,10522.3,10422.6,10509,10991.7,11498,11486.4,11286.5,10920.1,10355.9
2/4/14,9845.6,9493.7,9344.7,9286.6,9337.8,9562.4,10144.4,11059.5,11595.9,11568.3,11381,11192.5,10976.6,10792.5,10678.6,10616.1,10611.4,10811.2,11324,11723.4,11656.6,11461.6,11061.5,10482.3
2/5/14,9884.7,9459,9210.2,9092,9077.2,9195.1,9608.5,10216.5,10597.8,10701.8,10796.8,10845.6,10893.3,10837.3,10735.5,10628.2,10550.1,10642,11022,11455.5,11406.5,11243.5,10858.3,10343.5
2/6/14,9836.4,9493.9,9327.3,9313.5,9377.2,9622.3,10163.2,11061.6,11621.7,11609.9,11444.6,11257.1,11045.7,10847.1,10738.5,10638.4,10618.1,10782.5,11292.5,11864.9,11926.1,11791.7,11450.1,10877.1
2/7/14,10322.8,9936.8,9776.4,9719.7,9765.8,10021.1,10607.8,11574.5,12062.1,11917.8,11590.7,11308.6,11050.7,10819.2,10649.3,10493,10408.1,10506.9,10913,11481.9,11530.2,11422.6,11167.6,10777.3
2/8/14,10320.1,9927.5,9707.6,9609.1,9583.9,9632.2,9853.2,10199.1,10529.5,10808,10961.1,10940.3,10799.5,10604.1,10388.5,10173.1,10043.3,10148.1,10553.1,10995.6,10977.5,10838.5,10608.8,10230
2/9/14,9834,9484.6,9267.9,9153,9093.9,9124,9244.1,9487,9744.6,10009.7,10185.6,10202.3,10116.9,10063.2,10014.2,9983.6,10044.9,10259.1,10671.1,11152.6,11170,11004.9,10644.5,10195.1
2/10/14,9761.8,9464.7,9303.7,9303.3,9396.7,9693.7,10309.1,11286.6,11827.9,11882.6,11742,11603.2,11411.7,11242.2,11112.1,10974,10901.3,11052.6,11527.1,12160.9,12298,12210.8,11903,11352.8
2/11/14,10815.1,10483.1,10369.9,10367.3,10445.6,10724.3,11338.7,12308.9,12758.4,12571.3,12220.3,11928.2,11610.1,11349.9,11141.9,10961.9,10888.9,11017.3,11513.6,12233.9,12406,12377.7,12151.6,11616.4
2/12/14,11117.6,10792.5,10689.5,10694,10786,11057,11649.1,12568.9,12968.6,12800,12515.2,12193.8,11873.1,11590.7,11437.2,11302.6,11280.6,11422.6,11819.7,12275.8,12270.5,12110.4,11740.4,11180.8
2/13/14,10630.1,10201.2,9980.8,9891.4,9854.8,9982.5,10333.4,10916.7,11300.1,11393.5,11405.9,11361.5,11229.9,11075.8,10909.6,10743.2,10628.8,10741.7,11115.2,11488.3,11445.4,11228.8,10853.9,10319
2/14/14,9792.5,9402.8,9195.9,9097.8,9110.9,9275.9,9705.3,10397.4,10819,10882.3,10787.4,10657.4,10505.9,10326.4,10159.3,10005.5,9898.4,9901.8,10214.3,10716.2,10701.7,10544.3,10293.3,9863.3
2/15/14,9432.3,9050.8,8807.7,8712.8,8688.2,8762,8983.7,9325.3,9667.2,10018.1,10248.2,10315.8,10273,10160.1,10035.4,9927.5,9901.8,10018.6,10371.5,10912.2,10955.2,10818.4,10610.1,10272.6
2/16/14,9885,9558.5,9365.2,9267.4,9257.8,9310.3,9442.6,9693.6,9911.8,10122.6,10164.1,10029,9848.2,9658.4,9536.8,9481.2,9532.3,9760.2,10220.3,10804.8,10900.3,10774.7,10480.7,10113.6
2/17/14,9761,9426.5,9364.8,9369.6,9491.8,9776.4,10338,11135.7,11578.4,11611,11517.9,11333,11112.2,10857.7,10657.8,10485.9,10414.4,10552.2,11009.7,11612.3,11634.4,11465.9,11033.4,10428.7
2/18/14,9813.3,9387.9,9171,9074.1,9078.4,9257.9,9800.5,10583.9,11050.8,11050.7,10773.5,10508.4,10239.4,9973.6,9777.2,9603.9,9468.4,9524.5,9864.7,10521.1,10661.2,10553.1,10213.5,9660.6
2/19/14,9110.3,8701.1,8493.5,8387.4,8393.7,8555.1,9069.9,9957.9,10323,10215,10093.8,9975.8,9768.2,9567.6,9389,9221.4,9102.8,9192.6,9476.8,10075.9,10197.5,10097.2,9769.9,9232.5
2/20/14,8680.3,8294.9,8113,8076.2,8131.9,8381.9,9016.2,10009.9,10422.9,10276.6,10032,9867.4,9718.8,9568.7,9473.9,9394.3,9379.2,9516.2,9808.3,10164.3,10140.2,9953.1,9576.2,8987.1
2/21/14,8424.3,7991.1,7753.4,7643.7,7637.6,7798.1,8319.2,9228.4,9733.1,9814.4,9838.3,9839.8,9760.8,9648.2,9552.6,9443.5,9322.3,9277.2,9408.5,9869.3,9949.8,9852.9,9593.4,9195.4
2/22/14,8744.7,8376.1,8154.1,8063,8042.4,8135.1,8374.5,8749.8,9069,9243.2,9188.2,9011.5,8785.3,8525.2,8260.9,8060.9,7962.2,8016.2,8277.4,8877,9050.4,8984.5,8814.5,8524.7
2/23/14,8154.7,7844.8,7648.8,7577.2,7554.3,7611.4,7779.8,8062.7,8308,8545.7,8627.2,8569.4,8405.6,8238.6,8116.3,8021.3,8020.6,8174.5,8576.4,9224,9494.8,9446,9138.8,8760.2
2/24/14,8353.9,8068.5,7939.9,7952.1,8063.2,8356.4,9022.6,10076.8,10569.3,10491.9,10373.8,10270.8,10122.5,10000.8,9888.7,9762.2,9705.6,9861.7,10282.5,10973.6,11182.8,11046.1,10680.6,10112.3
2/25/14,9588.9,9223.4,9070.9,9013.2,9042.4,9243.7,9837.2,10800.8,11194.5,11196.2,11143.9,11089.4,10956.1,10814.3,10683.3,10526,10468.4,10553.8,10874.2,11455.4,11648.3,11520.6,11154.6,10589.3
2/26/14,10027.7,9639.6,9460.8,9405.2,9425.7,9645.1,10205.9,11150.5,11624,11618.9,11564.6,11475.7,11253.7,11003.9,10800.9,10611.5,10501.6,10622.8,11023.6,11728.6,12019.2,11945.6,11621.6,11074.5
2/27/14,10554.9,10233.4,10099.4,10070.3,10146,10387.5,10962.1,11866.5,12148.9,11877.3,11587.7,11403.4,11210.2,10987.2,10848.8,10647.7,10577.1,10709.2,11086.8,11780.6,12109,12110.4,11863.9,11377.5
2/28/14,10907.6,10628.2,10561.9,10582.8,10745.4,11013.8,11618.6,12511.6,12782.3,12515.2,12184.1,11883.6,11569.1,11203,10894.2,10627.2,10450,10492.8,10791.1,11385.6,11585.4,11518.7,11275.7,10857
3/1/14,10361.8,9982.9,9773.1,9671.9,9636.4,9686,9882.4,10185.4,10416,10495.2,10411.9,10220.9,9956.3,9636.2,9326.2,9087.7,9040.7,9142.3,9408.7,9899.8,10034.7,9907.3,9684.5,9343.8
3/2/14,8928.7,8587.8,8378.5,8301,8246.7,8293,8452.7,8708.6,8956.1,9253.7,9413.7,9435.2,9344.9,9285.2,9260.7,9247.5,9293.7,9493.8,9856.3,10351.8,10521.1,10358.2,10057.4,9667
3/3/14,9319.1,9068.9,8943.3,8965.8,9087.2,9421,10024.3,10849.7,11406.1,11736.9,11928.9,12048.6,12060.6,11988.9,11849.9,11656,11545,11585.5,11827.7,12410.1,12663,12536.5,12208.1,11700.2
3/4/14,11265.7,10974.2,10862,10860.7,10916.6,11128.3,11619.2,12274.7,12568.4,12474.8,12247.3,11945.7,11584.8,11261.3,11019.9,10809.8,10635.4,10710.5,11047.1,11672.6,11866.2,11727.2,11359.2,10775.6
3/5/14,10214.9,9868.8,9686.8,9645.3,9719.7,9977.1,10536.4,11402.6,11712.3,11470.1,11160.2,10866.5,10613.9,10413.7,10247,10092.2,10049.6,10177.8,10481.5,11100.9,11387.5,11325.1,11043.2,10494.1
3/6/14,9982.2,9630.5,9491.6,9482,9547.1,9800,10412.3,11341.4,11694.2,11539,11267.2,10983.3,10720.2,10468.8,10286.6,10151.7,10088.7,10233.9,10571.6,11105.3,11359.5,11278.4,10943.9,10355.7
3/7/14,9770.1,9382.6,9201.3,9119.9,9137.2,9357.4,9902.4,10766,11113.6,11029.4,10831.4,10599.1,10336,10086.5,9899.1,9720.3,9571.9,9535.8,9687.3,10063.8,10252.5,10135.2,9862.8,9438.1
3/8/14,8964.6,8597.1,8408.4,8342.7,8346.5,8459.6,8722.9,9059.5,9264.1,9329.4,9243.6,9112.4,8884.8,8631.2,8392.6,8216.1,8145.6,8209.4,8423.7,8879.6,9097.3,8999.4,8798.4,8461.1
3/9/14,8061.8,7737.3,7507.7,,7456.8,7488.1,7614.1,7866.8,8206,8439.7,8587.5,8623.6,8550.6,8487.4,8316.3,8151.9,8040.7,8016.6,8178,8474.8,9122.9,9494.3,9277.5,8915.5
3/10/14,8434.3,8100.7,7907.1,7858.2,7892.3,8107,8654.7,9634.8,10259.6,10229.4,10024.3,9849,9706.5,9513.8,9281.8,9044.9,8837.5,8712.7,8718.6,8831.5,9292.9,9553.2,9248.6,8710.6
3/11/14,8137.8,7680.1,7432.1,7316.6,7295.9,7473.4,7997.3,8926.6,9565.9,9531.7,9391.8,9223.7,9025.2,8877.3,8123.444444,8670.6,8569.2,8537.9,8582.5,8647.2,9055.1,9270.9,8979.5,8376.1
3/12/14,7784.7,7366.2,7127.7,7034.3,7051.8,7220.5,7745.8,8689,9346,9382.6,9384.3,9378.7,9394,9370.8,9362.8,9323.5,9315.1,9388.1,9560.5,9722.4,10014.5,10182.9,9954.1,9513.4
3/13/14,9100.4,8815.3,8725.1,8769.1,8902.9,9217.8,9854.4,10928.3,11617,11600.8,11472.7,11350.3,11145.3,10923.3,10734.3,10514.5,10289.2,10179.9,10209.2,10384.9,10950.9,11247.9,10994.3,10441.8
3/14/14,9842.1,9436.4,9208.9,9106.9,9126.4,9289.5,9783.8,10662.8,11181.8,11058.8,10789.4,10541.3,10189.6,9828.8,9487.9,9174.7,8956.5,8869.4,8872.7,8937.7,9295,9471.7,9249.1,8820.6
3/15/14,8274.3,7803.2,7537.2,7377.9,7298.8,7316.4,7504.2,7843.5,8229.9,8512.9,8639.4,8623.3,8472,8260,8052.7,7836.2,7704.9,7677.8,7700.8,7788.7,8174.9,8502.7,8389.5,8131.4
3/16/14,7767,7471,7279.9,7242.2,7271.9,7380.5,7598.7,7923.6,8296.7,8601.6,8824.3,8890.4,8888.3,8904.4,8892,8880.4,8942.2,9098.3,9337.4,9597.4,10071.5,10294.4,10074.8,9697.6
3/17/14,9258.1,8959.2,8816.7,8810.4,8846.2,9099.5,9632,10498.6,11111.2,11232.2,11266.2,11254.4,11139.7,10954.7,10773.5,10534.5,10372.6,10375.7,10457.3,10534.3,10830.7,10981.6,10634.2,10064.7
3/18/14,9462.4,9033.9,8823,8717.6,8737.2,8915.8,9445.5,10378.5,10948.3,10915.7,10739.1,10536.4,10288.3,10016.4,9791.5,9584.4,9414.5,9350.9,9434.8,9508.2,9909.1,10187.3,9919.1,9342.7
3/19/14,8764.8,8336.6,8094.8,7985.1,7990.7,8171.7,8689.9,9642,10197.2,10193.4,10124.2,10045.7,9959.1,9857.8,9778.3,9665,9581.6,9624,9702.1,9774.3,9997.9,10053.8,9712.6,9114.2
3/20/14,8508.6,8068.2,7832.8,7731.3,7737.9,7898.3,8430.9,9398.2,9980.6,9913,9722.5,9613.2,9479.3,9324.5,9183.5,9024.2,8908.1,8851.4,8869.1,8963.8,9341.8,9669.6,9447.1,8945.9
3/21/14,8420.7,8030.6,7827.5,7743.1,7791.5,8003.5,8557.9,9556.9,10092.4,10025.4,9788.7,9566.7,9326.4,9105.1,8966.6,8784.9,8624.2,8484.9,8418.9,8401.6,8719,9022,8833.5,8456.2
3/22/14,7992.5,7600.9,7359.8,7220.1,7173.8,7223.3,7402.7,7745.7,8097.8,8410.8,8580,8583.5,8447.5,8252.2,8027.8,7829.6,7689.8,7657.8,7687.1,7741,8075.8,8398.6,8259.7,7962.2
3/23/14,7586.9,7250.2,7051.5,6988.8,6977.2,7057.3,7243.5,7562.8,7893.5,8251.2,8535.8,8649.2,8650.1,8622,8551.5,8466.5,8429.3,8494.2,8603.7,8759.6,9246.8,9712.8,9560.4,9203.8
3/24/14,8821.8,8534.8,8452.2,8499.6,8632.3,8949.7,9627.5,10695.4,11234.9,11096.6,10854.5,10613,10376,10148.6,9946.6,9703.9,9505.5,9449.8,9504.9,9670.7,10176.1,10557.2,10345.5,9838.2
3/25/14,9314.9,8909.2,8734.8,8685.2,8736.3,8960.2,9517.8,10464.1,10962.9,10943.2,10804.9,10672.3,10525.5,10395.4,10307.1,10215.6,10165.1,10264.8,10391.1,10513.5,10796,11019.7,10711.3,10128.3
3/26/14,9584.5,9182.5,8993.7,8985.6,9019.4,9270.8,9877.7,10842.4,11315.4,11196.2,10963.3,10783.4,10640.6,10485.3,10318.6,10119.7,9934.2,9835.5,9837.5,9965.8,10426.8,10868.5,10683.7,10143.5
3/27/14,9588,9229.1,9076,9029.3,9065.3,9313.6,9892.7,10852.5,11262.8,11060.5,10754,10484.3,10194.6,9941.9,9782.1,9551.4,9400.1,9367.8,9402.9,9438,9767.5,10029.8,9713.3,9139.1
3/28/14,8543.6,8110.9,7856.5,7702.3,7667.2,7793,8237.8,9091.4,9528.7,9540.4,9510.4,9512.1,9431.1,9254.7,9113.8,8907.8,8744.2,8674.7,8588.7,8526.1,8693.4,8891.5,8648.3,8223.3
3/29/14,7719.2,7287.4,7013.2,6877.3,6826.6,6858.4,7021.5,7362.5,7726.9,8120.2,8467.4,8656.6,8700.9,8631.4,8557.6,8473.3,8438.1,8471.4,8546.5,8577.9,8749.2,8877.2,8685.4,8344.1
3/30/14,7925,7537,7302.7,7174.8,7129.9,7140,7284,7556.8,7863.7,8208.3,8512.5,8626.1,8659.7,8660,8601.6,8521.2,8457.5,8529.7,8643.4,8718.3,8993.4,9341.1,9122.2,8703.3
3/31/14,8235.7,7895.3,7732.2,7679.4,7736.7,7958.8,8550.6,9536.9,10029,9958.2,9783.3,9587.4,9320.9,9076.7,8904.1,8709,8533.9,8446,8434,8447.5,8737.5,9145.8,8875.5,8346.3
4/1/14,7774,7359.2,7171.9,7092.1,7129.1,7363.9,7938.9,8913.2,9388.2,9303.4,9148.1,9018.6,8892.4,8773.8,8679.8,8555.7,8448.3,8392.5,8351.2,8317.6,8561.6,8999.8,8751.9,8171.5
4/2/14,7571.6,7132.6,6887.1,6814.8,6805.4,7004,7525.6,8510.4,9030.4,9054.6,9041.7,9033,8959.6,8837.2,8726.2,8593.2,8454.5,8408.9,8422.9,8482.7,8738.3,9067.6,8790.2,8214
4/3/14,7608.9,7157.7,6908.5,6787.3,6758.3,6901.3,7407.2,8304.1,8824.7,8912.2,8915.5,8927.1,8882.4,8845.6,8829,8760.3,8692.8,8708.1,8758.4,8768.8,8979.7,9171.4,8853.3,8277.4
4/4/14,7662.4,7201.3,6929.9,6795.9,6771.8,6910,7395,8264.3,8829.9,8982.2,9046.2,9094.4,9088.8,9004.4,8951.9,8874.2,8778,8766.1,8759,8708.8,8840,8980.3,8763.9,8309.3
4/5/14,7773.4,7353.8,7055.6,6915.7,6840.6,6886.2,7069.1,7426.4,7772.7,8086.6,8291.8,8355.9,8261.8,8108.6,7896.6,7707.9,7561.6,7527.2,7539.7,7620.1,7854.4,8298.3,8277.1,7991.4
4/6/14,7605.5,7298.8,7093.2,7016.8,7036.3,7122.5,7325.9,7619.9,7865.8,8016,7986.2,7859.3,7702.9,7560,7406.2,7272.7,7177.7,7218.4,7336.8,7488.7,7860.4,8337.8,8188.7,7761.8
4/7/14,7316.8,6981.1,6804.3,6771.8,6812.8,7034,7611.3,8585.8,9112.6,9249.6,9336.7,9395.4,9385.5,9342.4,9278.8,9197.7,9127.5,9172.3,9252.8,9287.6,9368.6,9453.2,9081.7,8470.4
4/8/14,7868.4,7382.3,7113.3,6973.9,6941.9,7078.6,7574.7,8484,8983.8,9054.7,9015,8965,8875.9,8764.9,8645.1,8541,8414.2,8336.9,8324.6,8313.6,8502.9,8934.2,8735.4,8179.6
4/9/14,7600.9,7190.5,6994.6,6916.3,6928.7,7142.9,7694.3,8645.6,9034.1,8966.4,8824,8714.3,8632.2,8554.1,8498.4,8416.3,8314.9,8269.6,8255.5,8238.9,8429.3,8880.4,8728.6,8169.3
4/10/14,7575.6,7184.7,6985.8,6927.9,6971.8,7190.4,7766.5,8718.9,9103.6,8995.1,8832.7,8731.6,8629.6,8527.6,8476.9,8373.4,8274.5,8235.3,8224.3,8178.8,8339.3,8736.8,8517.7,7918.4
4/11/14,7297.5,6831.6,6573.8,6428.6,6402.7,6533.5,7005.2,7883.9,8369.5,8499.2,8528.6,8549.9,8569.4,8527.5,8504.4,8441.6,8389.4,8321.6,8258.6,8116.8,8145,8384,8215.4,7741.1
4/12/14,7192.7,6743,6439.6,6266.5,6199.9,6231.4,6381.1,6695.4,6986.8,7347.3,7540.3,7611.5,7617.2,7552.9,7465,7395.6,7389.7,7408.9,7466.3,7450.2,7540.4,7872,7735.1,7317.9
4/13/14,6815.4,6382.9,6105.2,5921.7,5812,5806.8,5891.2,6047.5,6242.9,6629.9,6927.5,7123,7248,7344.9,7415.5,7435.1,7514.8,7644.5,7751.9,7793.9,7963.4,8359.5,8167.7,7658.5
